S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k91_143766	725	unaligned
CONTIG	k91_71910	573	unaligned
CONTIG	k91_107844	1277	unaligned
35746	36268	523	1	Tatumella_punctata_NZ_BAAAFW010000094.1	k91_251579	98.85		True
CONTIG	k91_251579	523	correct
3955528	3956940	1	1411	Pantoea_rwandensis_NZ_CP009454.1	k91_31	94.13		True
CONTIG	k91_31	1418	correct
22849	23508	5	664	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000007.1	k91_107845	98.79		True
CONTIG	k91_107845	664	correct
CONTIG	k91_71912	653	unaligned
CONTIG	k91_35978	500	unaligned
CONTIG	k91_251581	600	unaligned
CONTIG	k91_179723	789	unaligned
CONTIG	k91_35979	808	unaligned
CONTIG	k91_107848	667	unaligned
4474967	4475651	685	1	Kosakonia_cowanii_NZ_CP160412.1	k91_35	99.42		True
CONTIG	k91_35	685	correct
CONTIG	k91_143771	899	unaligned
CONTIG	k91_107849	747	unaligned
CONTIG	k91_179725	679	unaligned
CONTIG	k91_35982	546	unaligned
CONTIG	k91_179726	768	unaligned
CONTIG	k91_107851	840	unaligned
1738087	1738661	582	8	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_41	98.61		True
CONTIG	k91_41	582	correct
CONTIG	k91_35989	542	unaligned
CONTIG	k91_251593	568	unaligned
CONTIG	k91_42	991	unaligned
357124	358051	931	4	Pantoea_rwandensis_NZ_CP009454.1	k91_143776	95.04		True
CONTIG	k91_143776	938	correct
CONTIG	k91_71924	962	unaligned
CONTIG	k91_215625	8718	unaligned
CONTIG	k91_35994	646	unaligned
CONTIG	k91_143779	790	unaligned
CONTIG	k91_251597	530	unaligned
CONTIG	k91_107856	626	unaligned
CONTIG	k91_179727	2144	unaligned
1238130	1239554	1428	4	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933471.1	k91_71927	90.18		True
CONTIG	k91_71927	1451	correct
CONTIG	k91_143780	1211	unaligned
CONTIG	k91_46	1235	unaligned
CONTIG	k91_251600	1634	unaligned
CONTIG	k91_48	566	unaligned
CONTIG	k91_71933	651	unaligned
2629799	2630673	916	42	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933471.1	k91_215630	93.03		True
CONTIG	k91_215630	916	correct
CONTIG	k91_179735	530	unaligned
CONTIG	k91_107865	869	unaligned
CONTIG	k91_215631	797	unaligned
CONTIG	k91_36008	604	unaligned
CONTIG	k91_49	1284	unaligned
CONTIG	k91_107867	696	unaligned
CONTIG	k91_215632	803	unaligned
CONTIG	k91_51	516	unaligned
CONTIG	k91_71939	779	unaligned
1713595	1714303	7	716	Pantoea_rwandensis_NZ_CP009454.1	k91_179739	94.37		True
CONTIG	k91_179739	716	correct
1991971	1993003	1033	1	Pantoea_rwandensis_NZ_CP009454.1	k91_143790	95.07		True
CONTIG	k91_143790	1033	correct
316129	316795	1	667	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000001.1	k91_36012	96.25		True
CONTIG	k91_36012	710	correct
CONTIG	k91_251601	2487	unaligned
CONTIG	k91_52	635	unaligned
CONTIG	k91_179740	804	unaligned
CONTIG	k91_36013	515	unaligned
CONTIG	k91_215636	738	unaligned
5943	6612	1	670	Tatumella_punctata_NZ_BAAAFW010000057.1	k91_107873	99.1		True
CONTIG	k91_107873	670	correct
3859990	3860612	1	623	Kosakonia_cowanii_NZ_CP160412.1	k91_53	97.75		True
CONTIG	k91_53	623	correct
CONTIG	k91_71944	501	unaligned
CONTIG	k91_36017	731	unaligned
CONTIG	k91_143793	964	unaligned
CONTIG	k91_179744	818	unaligned
CONTIG	k91_107877	754	unaligned
CONTIG	k91_215639	736	unaligned
CONTIG	k91_107878	507	unaligned
CONTIG	k91_143794	575	unaligned
CONTIG	k91_56	1289	unaligned
CONTIG	k91_36018	897	unaligned
CONTIG	k91_58	549	unaligned
CONTIG	k91_143795	567	unaligned
4056791	4056996	22	227	Pantoea_rwandensis_NZ_CP009454.1	k91_215645	90.29		True
CONTIG	k91_215645	847	correct_unaligned
CONTIG	k91_107883	826	unaligned
CONTIG	k91_61	527	unaligned
CONTIG	k91_36019	1759	unaligned
CONTIG	k91_107885	706	unaligned
CONTIG	k91_179746	2981	unaligned
CONTIG	k91_143796	524	unaligned
CONTIG	k91_62	1043	unaligned
CONTIG	k91_36022	574	unaligned
19763	20785	1	1024	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_107887	95.33		True
CONTIG	k91_107887	1024	correct
CONTIG	k91_71963	571	unaligned
CONTIG	k91_251620	1418	unaligned
CONTIG	k91_215648	1659	unaligned
CONTIG	k91_71964	518	unaligned
21675	22378	1	704	Tatumella_punctata_NZ_BAAAFW010000037.1	k91_107888	99.72		True
CONTIG	k91_107888	716	correct
CONTIG	k91_179749	781	unaligned
CONTIG	k91_36024	677	unaligned
CONTIG	k91_67	718	unaligned
207954	208477	102	625	Tatumella_morbirosei_NZ_JPKR02000002.1	k91_143799	97.9		True
CONTIG	k91_143799	625	correct
CONTIG	k91_215652	552	unaligned
CONTIG	k91_107891	609	unaligned
CONTIG	k91_251626	548	unaligned
CONTIG	k91_215653	573	unaligned
CONTIG	k91_71968	756	unaligned
CONTIG	k91_68	665	unaligned
325020	326472	1470	18	Pantoea_rwandensis_NZ_CP009454.1	k91_179750	93.46		True
CONTIG	k91_179750	1470	correct
CONTIG	k91_143802	636	unaligned
262564	263088	1	525	Pantoea_rwandensis_NZ_CP009454.1	k91_71970	98.1		True
CONTIG	k91_71970	525	correct
CONTIG	k91_251633	657	unaligned
657903	658587	693	9	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_71971	95.04		True
CONTIG	k91_71971	693	correct
CONTIG	k91_215655	1479	unaligned
CONTIG	k91_75	815	unaligned
CONTIG	k91_107892	2235	unaligned
CONTIG	k91_179756	549	unaligned
174578	177197	3	2622	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000001.1	k91_36027	97.6		True
CONTIG	k91_36027	2623	correct
CONTIG	k91_215657	728	unaligned
CONTIG	k91_36028	674	unaligned
774725	775551	827	1	Lactococcus_lactis_subsp._lactis_CV56_NC_017486.1	k91_78	99.64		True
CONTIG	k91_78	827	correct
123321	123991	671	1	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_179758	96.87		True
CONTIG	k91_179758	671	correct
656434	657041	609	2	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_251639	97.04		True
CONTIG	k91_251639	609	correct
770130	770848	1	721	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_107895	96.4		True
CONTIG	k91_107895	1187	correct
CONTIG	k91_107896	714	unaligned
CONTIG	k91_215659	811	unaligned
CONTIG	k91_251641	595	unaligned
CONTIG	k91_71979	619	unaligned
CONTIG	k91_179760	1013	unaligned
CONTIG	k91_81	629	unaligned
CONTIG	k91_143806	3030	unaligned
279666	280952	1	1288	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000002.1	k91_36032	96.74		True
CONTIG	k91_36032	1288	correct
4077708	4078273	566	1	Pantoea_rwandensis_NZ_CP009454.1	k91_107898	91.52		True
CONTIG	k91_107898	566	correct
CONTIG	k91_82	745	unaligned
CONTIG	k91_215661	719	unaligned
CONTIG	k91_143808	528	unaligned
CONTIG	k91_36033	666	unaligned
780269	780871	1	603	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_215662	95.03		True
CONTIG	k91_215662	604	correct
263894	264643	2	751	Pantoea_rwandensis_NZ_CP009454.1	k91_179762	96.67		True
CONTIG	k91_179762	751	correct
429199	429812	618	5	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_143809	97.23		True
CONTIG	k91_143809	618	correct
1837472	1838001	35	564	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933471.1	k91_87	93.02		True
CONTIG	k91_87	564	correct
CONTIG	k91_107902	547	unaligned
CONTIG	k91_251652	542	unaligned
CONTIG	k91_36037	620	unaligned
804215	805202	2	989	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_251653	96.86		True
CONTIG	k91_251653	989	correct
42901	43473	1	573	Tatumella_punctata_NZ_BAAAFW010000055.1	k91_215668	97.56		True
CONTIG	k91_215668	573	correct
CONTIG	k91_91	597	unaligned
CONTIG	k91_251654	524	unaligned
CONTIG	k91_179769	522	unaligned
CONTIG	k91_215669	640	unaligned
CONTIG	k91_95	739	unaligned
CONTIG	k91_36048	543	unaligned
CONTIG	k91_179773	634	unaligned
CONTIG	k91_107913	741	unaligned
CONTIG	k91_36050	590	unaligned
CONTIG	k91_71983	5194	unaligned
CONTIG	k91_215677	1150	unaligned
19817	20476	660	1	Tatumella_punctata_NZ_BAAAFW010000091.1	k91_102	99.55		True
CONTIG	k91_102	660	correct
CONTIG	k91_143823	1480	unaligned
445268	446368	1101	1	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_251663	95.73		True
CONTIG	k91_251663	1104	correct
CONTIG	k91_107915	713	unaligned
1514169	1514664	1	496	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_107916	95.16		True
CONTIG	k91_107916	500	correct
CONTIG	k91_251664	600	unaligned
CONTIG	k91_103	891	unaligned
CONTIG	k91_36055	639	unaligned
CONTIG	k91_71987	903	unaligned
498485	499126	643	1	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_104	93.93		True
CONTIG	k91_104	643	correct
CONTIG	k91_179783	503	unaligned
CONTIG	k91_107919	541	unaligned
CONTIG	k91_107920	632	unaligned
CONTIG	k91_143828	700	unaligned
CONTIG	k91_36058	567	unaligned
1034879	1035436	558	1	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_107926	94.98		True
CONTIG	k91_107926	565	correct
CONTIG	k91_143830	946	unaligned
CONTIG	k91_251674	639	unaligned
CONTIG	k91_36061	672	unaligned
2243840	2244764	928	5	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933471.1	k91_179789	90.05		True
CONTIG	k91_179789	928	correct
CONTIG	k91_71991	1921	unaligned
CONTIG	k91_36062	520	unaligned
CONTIG	k91_107927	1697	unaligned
55361	60512	1	5150	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000002.1	k91_215681	97.65		True
relocation, inconsistency = 6633
67184	67457	5189	5462	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000002.1	k91_215681	95.62		True
CONTIG	k91_215681	5492	misassembled
352017	352579	646	78	Tatumella_morbirosei_NZ_JPKR02000002.1	k91_36066	94.02		True
CONTIG	k91_36066	646	correct
10868	11850	1	983	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000007.1	k91_71997	98.78		True
CONTIG	k91_71997	983	correct
CONTIG	k91_179798	546	unaligned
20902	21650	1	748	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_143842	95.86		True
CONTIG	k91_143842	748	correct
CONTIG	k91_215683	1199	unaligned
CONTIG	k91_71998	1052	unaligned
CONTIG	k91_143843	572	unaligned
CONTIG	k91_143844	765	unaligned
294085	297373	1	3289	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000002.1	k91_107929	98.94		True
CONTIG	k91_107929	3289	correct
CONTIG	k91_179801	544	unaligned
CONTIG	k91_36079	557	unaligned
CONTIG	k91_72005	708	unaligned
CONTIG	k91_143846	974	unaligned
CONTIG	k91_179802	658	unaligned
940119	940737	619	1	Lactococcus_lactis_subsp._lactis_CV56_NC_017486.1	k91_107932	98.22		True
CONTIG	k91_107932	619	correct
2145056	2145822	1	767	Kosakonia_cowanii_NZ_CP160412.1	k91_215691	98.17		True
CONTIG	k91_215691	767	correct
CONTIG	k91_36082	780	unaligned
CONTIG	k91_107934	508	unaligned
CONTIG	k91_215694	815	unaligned
CONTIG	k91_143850	889	unaligned
CONTIG	k91_215695	548	unaligned
CONTIG	k91_143853	523	unaligned
CONTIG	k91_115	6731	unaligned
363459	364361	1	903	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_179806	93.71		True
CONTIG	k91_179806	929	correct
CONTIG	k91_72021	621	unaligned
CONTIG	k91_107943	615	unaligned
CONTIG	k91_116	581	unaligned
CONTIG	k91_143857	599	unaligned
CONTIG	k91_36083	2835	unaligned
CONTIG	k91_179808	630	unaligned
667663	668067	190	594	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_117	94.32		True
CONTIG	k91_117	594	correct
CONTIG	k91_107944	1117	unaligned
CONTIG	k91_179809	701	unaligned
CONTIG	k91_143859	901	unaligned
CONTIG	k91_72023	1249	unaligned
CONTIG	k91_215696	2625	unaligned
CONTIG	k91_119	871	unaligned
CONTIG	k91_107946	608	unaligned
2038	8340	1	6304	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000007.1	k91_251683	98.91		True
CONTIG	k91_251683	6304	correct
CONTIG	k91_179814	785	unaligned
CONTIG	k91_120	912	unaligned
CONTIG	k91_72026	545	unaligned
CONTIG	k91_107947	1453	unaligned
CONTIG	k91_143860	1548	unaligned
109942	110561	689	70	Tatumella_morbirosei_NZ_JPKR02000002.1	k91_179815	95.81		True
CONTIG	k91_179815	690	correct
CONTIG	k91_72027	576	unaligned
CONTIG	k91_179816	671	unaligned
CONTIG	k91_36089	2667	unaligned
3374780	3375754	735	1709	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933471.1	k91_215700	92.23		False
827473	828455	1715	732	Pectobacterium_parmentieri_NZ_CP062254.1	k91_215700	92.1		True
CONTIG	k91_215700	1715	correct
CONTIG	k91_179818	598	unaligned
CONTIG	k91_143861	1365	unaligned
CONTIG	k91_36090	737	unaligned
CONTIG	k91_125	1517	unaligned
CONTIG	k91_251696	545	unaligned
CONTIG	k91_143863	1008	unaligned
CONTIG	k91_36092	660	unaligned
CONTIG	k91_126	532	unaligned
CONTIG	k91_179822	635	unaligned
CONTIG	k91_107963	1155	unaligned
CONTIG	k91_107966	628	unaligned
CONTIG	k91_107967	703	unaligned
2983837	2984943	1109	3	Kosakonia_cowanii_NZ_CP160412.1	k91_107970	98.28		True
CONTIG	k91_107970	1288	correct
CONTIG	k91_107973	582	unaligned
CONTIG	k91_107979	700	unaligned
CONTIG	k91_215709	628	unaligned
CONTIG	k91_143867	767	unaligned
CONTIG	k91_36098	706	unaligned
1997829	1998369	1	541	Pantoea_rwandensis_NZ_CP009454.1	k91_107980	94.45		True
CONTIG	k91_107980	605	correct
CONTIG	k91_107981	652	unaligned
CONTIG	k91_215713	511	unaligned
CONTIG	k91_143869	839	unaligned
CONTIG	k91_107982	576	unaligned
CONTIG	k91_251700	891	unaligned
1199732	1200380	1	649	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_179829	98.46		True
CONTIG	k91_179829	649	correct
550753	551391	666	28	Kosakonia_cowanii_NZ_CP160412.1	k91_127	96.09		True
interspecies translocation
1475325	1476415	1862	772	Pantoea_rwandensis_NZ_CP009454.1	k91_127	93.13		True
CONTIG	k91_127	1902	misassembled
CONTIG	k91_107989	628	unaligned
CONTIG	k91_107991	743	unaligned
CONTIG	k91_36101	557	unaligned
CONTIG	k91_215714	646	unaligned
CONTIG	k91_215715	720	unaligned
303003	303517	1	515	Tatumella_morbirosei_NZ_JPKR02000002.1	k91_107998	92.82		True
CONTIG	k91_107998	531	correct
CONTIG	k91_108001	561	unaligned
CONTIG	k91_179831	710	unaligned
CONTIG	k91_215719	541	unaligned
CONTIG	k91_143873	1798	unaligned
13454	16542	1	3089	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000007.1	k91_72028	98.15		True
CONTIG	k91_72028	3089	correct
CONTIG	k91_36110	922	unaligned
CONTIG	k91_131	661	unaligned
CONTIG	k91_251703	518	unaligned
2424038	2424630	111	703	Pantoea_rwandensis_NZ_CP009454.1	k91_36111	93.09		True
CONTIG	k91_36111	703	correct
CONTIG	k91_215722	951	unaligned
CONTIG	k91_72029	1130	unaligned
CONTIG	k91_179838	835	unaligned
CONTIG	k91_143874	1582	unaligned
CONTIG	k91_108007	2396	unaligned
3529587	3530278	692	1	Pantoea_rwandensis_NZ_CP009454.1	k91_36115	98.27		True
CONTIG	k91_36115	708	correct
CONTIG	k91_137	672	unaligned
CONTIG	k91_36116	588	unaligned
CONTIG	k91_108010	636	unaligned
CONTIG	k91_108011	620	unaligned
CONTIG	k91_251706	892	unaligned
CONTIG	k91_143880	517	unaligned
CONTIG	k91_215724	2228	unaligned
CONTIG	k91_145	771	unaligned
CONTIG	k91_251707	800	unaligned
CONTIG	k91_215729	550	unaligned
CONTIG	k91_149	502	unaligned
CONTIG	k91_36117	3585	unaligned
CONTIG	k91_143885	508	unaligned
CONTIG	k91_215730	827	unaligned
1042511	1044532	2022	1	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_72036	96.04		True
CONTIG	k91_72036	2022	correct
10145	13788	4085	442	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000015.1	k91_108013	98.66		True
CONTIG	k91_108013	4085	correct
CONTIG	k91_152	608	unaligned
CONTIG	k91_36119	987	unaligned
CONTIG	k91_108015	694	unaligned
CONTIG	k91_179850	514	unaligned
CONTIG	k91_143888	933	unaligned
2490107	2490792	1	686	Pantoea_rwandensis_NZ_CP009454.1	k91_215735	90.71		True
CONTIG	k91_215735	694	correct
22960	23974	1	1015	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_154	96.16		True
CONTIG	k91_154	1015	correct
CONTIG	k91_251722	686	unaligned
CONTIG	k91_36127	788	unaligned
CONTIG	k91_108017	1004	unaligned
CONTIG	k91_215740	663	unaligned
CONTIG	k91_156	672	unaligned
CONTIG	k91_179856	645	unaligned
CONTIG	k91_108018	660	unaligned
CONTIG	k91_72039	2659	unaligned
1354188	1354635	290	736	Pantoea_rwandensis_NZ_CP009454.1	k91_36129	90.2		True
CONTIG	k91_36129	738	correct
2396076	2396727	652	1	Pantoea_rwandensis_NZ_CP009454.1	k91_72041	95.86		True
CONTIG	k91_72041	652	correct
CONTIG	k91_215745	600	unaligned
CONTIG	k91_36131	640	unaligned
CONTIG	k91_251731	517	unaligned
CONTIG	k91_161	644	unaligned
CONTIG	k91_179860	679	unaligned
CONTIG	k91_36133	543	unaligned
CONTIG	k91_72044	638	unaligned
CONTIG	k91_108023	520	unaligned
CONTIG	k91_215746	2118	unaligned
CONTIG	k91_251739	709	unaligned
CONTIG	k91_143891	4160	unaligned
CONTIG	k91_215747	538	unaligned
3325212	3326087	37	912	Pantoea_rwandensis_NZ_CP009454.1	k91_251740	93.15		True
CONTIG	k91_251740	912	correct
CONTIG	k91_36138	1299	unaligned
526959	528576	1	1618	Pantoea_rwandensis_NZ_CP009454.1	k91_179863	98.64		True
CONTIG	k91_179863	1618	correct
CONTIG	k91_251741	548	unaligned
CONTIG	k91_36139	501	unaligned
404622	405357	736	1	Kosakonia_cowanii_NZ_CP160412.1	k91_215750	99.86		True
CONTIG	k91_215750	736	correct
CONTIG	k91_215751	683	unaligned
CONTIG	k91_143898	615	unaligned
CONTIG	k91_108024	4183	unaligned
CONTIG	k91_36144	838	unaligned
CONTIG	k91_72059	1043	unaligned
CONTIG	k91_251745	1643	unaligned
CONTIG	k91_143901	1166	unaligned
CONTIG	k91_108026	1499	unaligned
CONTIG	k91_36150	658	unaligned
CONTIG	k91_179869	916	unaligned
903116	903701	586	1	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_215761	97.44		True
CONTIG	k91_215761	586	correct
CONTIG	k91_162	6391	unaligned
418484	418994	1	511	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_179870	91.98		True
CONTIG	k91_179870	511	correct
CONTIG	k91_36152	714	unaligned
61776	62411	636	1	Tatumella_punctata_NZ_BAAAFW010000025.1	k91_108028	99.84		True
CONTIG	k91_108028	636	correct
CONTIG	k91_72064	1029	unaligned
CONTIG	k91_36153	530	unaligned
CONTIG	k91_215765	624	unaligned
CONTIG	k91_143907	922	unaligned
CONTIG	k91_108030	1068	unaligned
CONTIG	k91_164	1362	unaligned
CONTIG	k91_72066	781	unaligned
CONTIG	k91_215768	525	unaligned
CONTIG	k91_36156	631	unaligned
CONTIG	k91_108032	1053	unaligned
CONTIG	k91_36159	563	unaligned
CONTIG	k91_167	569	unaligned
356274	356689	417	2	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933470.1	k91_215773	90.62		True
CONTIG	k91_215773	715	correct
CONTIG	k91_108034	543	unaligned
324970	325793	1	824	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_169	96.72		True
CONTIG	k91_169	824	correct
CONTIG	k91_72072	665	unaligned
CONTIG	k91_143911	1909	unaligned
CONTIG	k91_215776	822	unaligned
CONTIG	k91_171	562	unaligned
CONTIG	k91_179871	2749	unaligned
CONTIG	k91_72074	764	unaligned
CONTIG	k91_108038	651	unaligned
CONTIG	k91_251765	777	unaligned
CONTIG	k91_174	511	unaligned
87829	88352	524	1	Tatumella_punctata_NZ_BAAAFW010000050.1	k91_179873	99.24		True
CONTIG	k91_179873	524	correct
CONTIG	k91_72077	522	unaligned
CONTIG	k91_36165	1757	unaligned
429864	430593	752	22	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933470.1	k91_108042	90.16		True
CONTIG	k91_108042	768	correct
170232	170880	96	744	Tatumella_morbirosei_NZ_JPKR02000001.1	k91_72078	90.91		True
CONTIG	k91_72078	744	correct
CONTIG	k91_143920	583	unaligned
CONTIG	k91_215785	656	unaligned
CONTIG	k91_179875	757	unaligned
1046618	1047697	1	1078	Kosakonia_cowanii_NZ_CP160412.1	k91_178	94.65		True
CONTIG	k91_178	1091	correct
1365745	1366762	1	1018	Pantoea_rwandensis_NZ_CP009454.1	k91_36168	91.87		True
CONTIG	k91_36168	1018	correct
CONTIG	k91_108045	617	unaligned
CONTIG	k91_251769	1363	unaligned
CONTIG	k91_36169	777	unaligned
CONTIG	k91_215788	532	unaligned
CONTIG	k91_179	1121	unaligned
CONTIG	k91_251773	633	unaligned
CONTIG	k91_72085	680	unaligned
CONTIG	k91_215789	658	unaligned
CONTIG	k91_36174	510	unaligned
CONTIG	k91_143926	1093	unaligned
838800	840169	1370	1	Tatumella_morbirosei_NZ_JPKR02000005.1	k91_108048	95.18		True
CONTIG	k91_108048	1398	correct
CONTIG	k91_251775	540	unaligned
1735470	1736100	631	1	Tatumella_morbirosei_NZ_JPKR02000003.1	k91_182	92.41		True
CONTIG	k91_182	631	correct
CONTIG	k91_215792	507	unaligned
CONTIG	k91_179877	1873	unaligned
CONTIG	k91_108049	1202	unaligned
CONTIG	k91_251778	523	unaligned
CONTIG	k91_36178	889	unaligned
CONTIG	k91_72092	655	unaligned
CONTIG	k91_143927	1970	unaligned
2556201	2556903	1	706	Pectobacterium_atrosepticum_CFBP_6276_NZ_KB933471.1	k91_215797	90.1	True	True
3197138	3197838	1	704	Pectobacterium_parmentieri_NZ_CP062254.1	k91_215797	90.34	True	True
CONTIG	k91_215797	706	ambiguous
CONTIG	k91_179879	748	unaligned
CONTIG	k91_185	894	unaligned
CONTIG	k91_215798	597	unaligned
CONTIG	k91_36179	1679	unaligned
CONTIG	k91_143929	669	unaligned
CONTIG	k91_72096	784	unaligned
CONTIG	k91_215800	567	unaligned
CONTIG	k91_251787	518	unaligned
CONTIG	k91_72100	570	unaligned
CONTIG	k91_193	641	unaligned
CONTIG	k91_36180	1882	unaligned
CONTIG	k91_251793	693	unaligned
CONTIG	k91_36181	595	unaligned
CONTIG	k91_251794	626	unaligned
CONTIG	k91_72105	904	unaligned
72557	72633	77	1	Tatumella_punctata_NZ_BAAAFW010000060.1	k91_108073	100.0		True
local misassembly
71947	72061	195	82	Tatumella_punctata_NZ_BAAAFW010000060.1	k91_108073	97.39		True
interspecies translocation
825041	825830	1041	248	Tatumella_morbirosei_NZ_JPKR02000004.1	k91_108073	91.31		True
CONTIG	k91_108073	1229	misassembled
CONTIG	k91_215801	2843	unaligned
CONTIG	k91_179883	1724	unaligned
72959	73880	922	1	Leuconostoc_pseudomesenteroides_KCTC_3652_NZ_BMBP01000007.1	k91_36184	96.2		True
CONTIG	k91_36184	922	correct
CONTIG	k91_251800	557	unaligned
983646	984933	10	1297	Pantoea_rwandensis_NZ_CP009454.1	k91_215802	96.89		True
CONTIG	k91_215802	1297	correct
3386906	3387417	86	597	Kosakonia_cowanii_NZ_CP160412.1	k91_199	91.99		True
CONTIG	k91_199	625	correct
CONTIG	k91_72109	1727	unaligned
CONTIG	k91_179889	513	unaligned
CONTIG	k91_215804	503	unaligned
CONTIG	k91_201	525	unaligned
CONTIG	k91_251803	696	unaligned
CONTIG	k91_108078	1078	unaligned
CONTIG	k91_143936	2502	unaligned
CONTIG	k91_72112	583	unaligned
CONTIG	k91_206	612	unaligned
CONTIG	k91_179891	689	unaligned
133702	134208	1	507	Tatumella_punctata_NZ_BAAAFW010000094.1	k91_108085	100.0		True
CONTIG	k91_108085	507	correct
1854483	1855103	621	1	Pantoea_rwandensis_NZ_CP009454.1	k91_209	93.4		True
CONTIG	k91_209	621	correct
CONTIG	k91_72117	636	unaligned
CONTIG	k91_108086	546	unaligned
CONTIG	k91_143939	522	unaligned
